id,Country,Time,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
GM0584,Oud-Beijerland,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0585,Binnenmaas,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0588,Korendijk,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0589,Oudewater,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0590,Papendrecht,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0597,Ridderkerk,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,3.0,3.0,3.0,3.0,3.0
GM0599,Rotterdam,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
GM0603,Rijswijk,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,1.0,3.0,3.0,3.0,3.0
GM0606,Schiedam,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,3.0
GM0610,Sliedrecht,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,3.0
GM0611,Cromstrijen,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0613,Albrandswaard,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0614,Westvoorne,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0617,Strijen,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0620,Vianen,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0622,Vlaardingen,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,3.0,3.0,3.0,3.0
GM0626,Voorschoten,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0627,Waddinxveen,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0629,Wassenaar,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0632,Woerden,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0637,Zoetermeer,Biggest Party,14.0,14.0,14.0,14.0,14.0,1.0,1.0,1.0,1.0,1.0,3.0
GM0638,Zoeterwoude,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0642,Zwijndrecht,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,3.0,3.0,3.0
GM0654,Borsele,Biggest Party,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0664,Goes,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,1.0
GM0668,West Maas en Waal,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0677,Hulst,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,1.0,1.0,1.0,1.0,3.0
GM0678,Kapelle,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0687,Middelburg,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
GM0689,Giessenlanden,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0703,Reimerswaal,Biggest Party,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
GM0707,Zederik,Biggest Party,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0715,Terneuzen,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
GM0716,Tholen,Biggest Party,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
GM0717,Veere,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0718,Vlissingen,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
GM0733,Lingewaal,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0
GM0736,De Ronde Venen,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0737,Tytsjerksteradiel,Biggest Party,2.0,2.0,2.0,2.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
GM0738,Aalburg,Biggest Party,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
GM0743,Asten,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0744,Baarle-Nassau,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0748,Bergen op Zoom,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,1.0,1.0,1.0,1.0,3.0
GM0753,Best,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0755,Boekel,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0756,Boxmeer,Biggest Party,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0757,Boxtel,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,1.0,1.0
GM0758,Breda,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0762,Deurne,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0765,Pekela,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,3.0,3.0
GM0766,Dongen,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0770,Eersel,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0772,Eindhoven,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
GM0777,Etten-Leur,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0779,Geertruidenberg,Biggest Party,14.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0784,Gilze en Rijen,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0785,Goirle,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0786,Grave,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0788,Haaren,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0794,Helmond,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,3.0,3.0,3.0
GM0796,'s-Hertogenbosch,Biggest Party,14.0,14.0,14.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0797,Heusden,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0798,Hilvarenbeek,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0809,Loon op Zand,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0815,Mill en Sint Hubert,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0820,Nuenen Gerwen en Nederwetten,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0823,Oirschot,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0824,Oisterwijk,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0826,Oosterhout,Biggest Party,14.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0828,Oss,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,1.0,1.0,1.0,1.0
GM0840,Rucphen,Biggest Party,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
GM0845,Sint-Michielsgestel,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0847,Someren,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0848,Son en Breugel,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0851,Steenbergen,Biggest Party,14.0,14.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0
GM0852,Waterland,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0855,Tilburg,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
GM0856,Uden,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0858,Valkenswaard,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0861,Veldhoven,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0865,Vught,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0866,Waalre,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0867,Waalwijk,Biggest Party,14.0,14.0,14.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0870,Werkendam,Biggest Party,14.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0873,Woensdrecht,Biggest Party,14.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0
GM0874,Woudrichem,Biggest Party,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0879,Zundert,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0880,Wormerland,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0881,Onderbanken,Biggest Party,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
GM0882,Landgraaf,Biggest Party,14.0,14.0,14.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
GM0888,Beek,Biggest Party,14.0,14.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
GM0889,Beesel,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,3.0,3.0,3.0,3.0,3.0
GM0893,Bergen (L.),Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,3.0,3.0,3.0,3.0
GM0899,Brunssum,Biggest Party,14.0,14.0,14.0,14.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
GM0907,Gennep,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
GM0917,Heerlen,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
GM0928,Kerkrade,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,3.0,3.0,3.0,3.0,3.0
GM0935,Maastricht,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
GM0938,Meerssen,Biggest Party,14.0,14.0,14.0,14.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0
GM0944,Mook en Middelaar,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0946,Nederweert,Biggest Party,14.0,14.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0951,Nuth,Biggest Party,14.0,14.0,14.0,14.0,14.0,3.0,3.0,3.0,3.0,3.0,3.0
GM0957,Roermond,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
GM0962,Schinnen,Biggest Party,14.0,14.0,14.0,14.0,14.0,1.0,3.0,3.0,3.0,3.0,3.0
GM0965,Simpelveld,Biggest Party,14.0,14.0,14.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
GM0971,Stein,Biggest Party,14.0,14.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
GM0981,Vaals,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,3.0,3.0,3.0,3.0
GM0983,Venlo,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,3.0,3.0
GM0984,Venray,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,1.0,1.0,1.0,1.0
GM0986,Voerendaal,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0
GM0988,Weert,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,1.0,1.0,1.0,3.0,3.0
GM0994,Valkenburg aan de Geul,Biggest Party,14.0,14.0,14.0,14.0,14.0,1.0,1.0,3.0,3.0,3.0,3.0
GM0995,Lelystad,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,3.0
GM1507,Horst aan de Maas,Biggest Party,2.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1509,Oude IJsselstreek,Biggest Party,14.0,14.0,14.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1525,Teylingen,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1581,Utrechtse Heuvelrug,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1586,Oost Gelre,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1598,Koggenland,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1621,Lansingerland,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1640,Leudal,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,1.0,1.0,1.0,3.0
GM1641,Maasgouw,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,3.0,3.0,3.0
GM1651,Eemsmond,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
GM1652,Gemert-Bakel,Biggest Party,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1655,Halderberge,Biggest Party,14.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1658,Heeze-Leende,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1659,Laarbeek,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1663,De Marne,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
GM1667,Reusel-De Mierden,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1669,Roerdalen,Biggest Party,14.0,14.0,14.0,14.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
GM1674,Roosendaal,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,1.0,1.0,1.0,3.0
GM1676,Schouwen-Duiveland,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1680,Aa en Hunze,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1681,Borger-Odoorn,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,1.0,1.0,1.0,3.0,3.0
GM1684,Cuijk,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,1.0,1.0,1.0,1.0,1.0
GM1685,Landerd,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1690,De Wolden,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1695,Noord-Beveland,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1696,Wijdemeren,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1699,Noordenveld,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1700,Twenterand,Biggest Party,2.0,2.0,2.0,2.0,2.0,14.0,14.0,14.0,3.0,3.0,3.0
GM1701,Westerveld,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1702,Sint Anthonis,Biggest Party,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1705,Lingewaard,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1706,Cranendonck,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1708,Steenwijkerland,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1709,Moerdijk,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1711,Echt-Susteren,Biggest Party,14.0,14.0,14.0,14.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
GM1714,Sluis,Biggest Party,14.0,14.0,14.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1719,Drimmelen,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1721,Bernheze,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1722,Ferwerderadiel,Biggest Party,2.0,2.0,2.0,2.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
GM1723,Alphen-Chaam,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1724,Bergeijk,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1728,Bladel,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1729,Gulpen-Wittem,Biggest Party,14.0,14.0,14.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
GM1730,Tynaarlo,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1731,Midden-Drenthe,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1734,Overbetuwe,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1735,Hof van Twente,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1740,Neder-Betuwe,Biggest Party,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
GM1742,Rijssen-Holten,Biggest Party,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
GM1771,Geldrop-Mierlo,Biggest Party,14.0,14.0,14.0,14.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1773,Olst-Wijhe,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1774,Dinkelland,Biggest Party,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1783,Westland,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1842,Midden-Delfland,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1859,Berkelland,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1876,Bronckhorst,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1883,Sittard-Geleen,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,3.0,3.0,3.0
GM1884,Kaag en Braassem,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1891,Dantumadiel,Biggest Party,2.0,2.0,2.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
GM1892,Zuidplas,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1894,Peel en Maas,Biggest Party,14.0,14.0,14.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1895,Oldambt,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
GM1896,Zwartewaterland,Biggest Party,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
GM1900,Súdwest-Fryslân,Biggest Party,2.0,2.0,14.0,14.0,14.0,14.0,14.0,14.0,1.0,1.0,1.0
GM1901,Bodegraven-Reeuwijk,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1903,Eijsden-Margraten,Biggest Party,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1904,Stichtse Vecht,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1908,Menameradiel,Biggest Party,7.0,7.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
GM1911,Hollands Kroon,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1916,Leidschendam-Voorburg,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1924,Goeree-Overflakkee,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1926,Pijnacker-Nootdorp,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1927,Molenwaard,Biggest Party,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
GM1930,Nissewaard,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
GM1931,Krimpenerwaard,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1940,De Fryske Marren,Biggest Party,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1942,Gooise Meren,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1945,Berg en Dal,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0
GM1948,Meierijstad,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1955,Montferland,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM1987,Menterwolde,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
